code,description,price_importado,price_nacional,categoria_nueva,marca_final,modelo_final
1043/17524-022,ARO HONDA BIZ 125 1.00 NSU,3.109739128229141,0,MOTOR,HONDA,BIZ
1043/17520-022,ARO HONDA BIZ 125 STD NSU,3.106950316124325,0,MOTOR,HONDA,BIZ
1046/16002-071,ARO HONDA BIZ 125/ZANELLA SEXY 125 0.50 523F000 JPN/TP,19.0950816684515,0,MOTOR,HONDA,BIZ
1046/16003-071,ARO HONDA BIZ 125/ZANELLA SEXY 125 0.75 523F000 JPN/TP,19.0950816684515,0,MOTOR,HONDA,BIZ
1046/16004-071,ARO HONDA BIZ 125/ZANELLA SEXY 125 1.00 523F000 JPN/TP,19.0950816684515,0,MOTOR,HONDA,BIZ
1043/17501-022,ARO HONDA C100 BIZ 0.25 YAMASIDA,2.686184594371891,0,MOTOR,HONDA,BIZ
1043/17501-575,ARO HONDA C100 BIZ 0.25 YAMASIDA/KIM,0,10433.879973,MOTOR,HONDA,BIZ
1043/17502-022,ARO HONDA C100 BIZ 0.50 YAMASIDA,2.686184594371891,0,MOTOR,HONDA,BIZ
1043/17502-575,ARO HONDA C100 BIZ 0.50 YAMASIDA/KIM,0,10433.879973,MOTOR,HONDA,BIZ
1043/17503-022,ARO HONDA C100 BIZ 0.75 YAMASIDA,2.686184594371891,0,MOTOR,HONDA,BIZ
1043/17503-575,ARO HONDA C100 BIZ 0.75 YAMASIDA/KIM,0,10433.879973,MOTOR,HONDA,BIZ
1043/17504-022,ARO HONDA C100 BIZ 1.00 YAMASIDA,2.686184594371891,0,MOTOR,HONDA,BIZ
1043/17504-575,ARO HONDA C100 BIZ 1.00 YAMASIDA/KIM,0,10433.879973,MOTOR,HONDA,BIZ
1043/17505-022,ARO HONDA C100 BIZ 1.25 YAMASIDA,2.686184594371891,0,MOTOR,HONDA,BIZ
1043/17505-575,ARO HONDA C100 BIZ 1.25 YAMASIDA/KIM,0,10433.879973,MOTOR,HONDA,BIZ
1043/17506-022,ARO HONDA C100 BIZ 1.50 YAMASIDA,2.686184594371891,0,MOTOR,HONDA,BIZ
1043/17506-575,ARO HONDA C100 BIZ 1.50 YAMASIDA/KIM,0,10433.879973,MOTOR,HONDA,BIZ
1043/17507-022,ARO HONDA C100 BIZ 1.75 YAMASIDA,2.686184594371891,0,MOTOR,HONDA,BIZ
1043/17508-022,ARO HONDA C100 BIZ 2.00 YAMASIDA,2.686184594371891,0,MOTOR,HONDA,BIZ
1043/17508-575,ARO HONDA C100 BIZ 2.00 YAMASIDA/KIM,0,10433.879973,MOTOR,HONDA,BIZ
1043/17500-022,ARO HONDA C100 BIZ STD YAMASIDA,2.686184594371891,0,MOTOR,HONDA,BIZ
1043/17500-575,ARO HONDA C100 BIZ STD YAMASIDA/KIM,0,10433.879973,MOTOR,HONDA,BIZ
1046/17201-071,ARO HONDA C90 0.25 H126751 JPN/TP,17.05791079343886,0,MOTOR,HONDA,C90
1046/17203-071,ARO HONDA C90 0.75 H126751 JPN/TP,17.05791079343886,0,MOTOR,HONDA,C90
1046/17204-071,ARO HONDA C90 1.00 H126751 JPN/TP,17.05791079343886,0,MOTOR,HONDA,C90
1046/17301-071,ARO HONDA C90 M/VIEJO 0.25 H098771 JPN/TP,11.8970779100736,0,MOTOR,HONDA,C90
1046/17302-071,ARO HONDA C90 M/VIEJO 0.50 H098771 JPN/TP,11.8970779100736,0,MOTOR,HONDA,C90
1046/17303-071,ARO HONDA C90 M/VIEJO 0.75 H098771 JPN/TP,11.8970779100736,0,MOTOR,HONDA,C90
1046/17304-071,ARO HONDA C90 M/VIEJO 1.00 H098771 JPN/TP,11.8970779100736,0,MOTOR,HONDA,C90
1043/17571-022,ARO HONDA CB190 0.25 NSU,3.402441680167008,0,MOTOR,HONDA,CB
1043/17572-022,ARO HONDA CB190 0.50 NSU,3.400084451132583,0,MOTOR,HONDA,CB
1043/17573-022,ARO HONDA CB190 0.75 NSU,3.402441680167008,0,MOTOR,HONDA,CB
1043/17574-022,ARO HONDA CB190 1.00 NSU,3.402441680167008,0,MOTOR,HONDA,CB
1043/17570-022,ARO HONDA CB190 STD NSU,3.400991098966598,0,MOTOR,HONDA,CB
1043/17601-022,ARO HONDA CBX 200 0.25 YAMASIDA,2.391436937435532,0,MOTOR,HONDA,CB 200
1043/17602-022,ARO HONDA CBX 200 0.50 YAMASIDA,2.391452824279862,0,MOTOR,HONDA,CB 200
1043/17603-022,ARO HONDA CBX 200 0.75 YAMASIDA,2.391360675572777,0,MOTOR,HONDA,CB 200
1043/17604-022,ARO HONDA CBX 200 1.00 YAMASIDA,2.391436937435532,0,MOTOR,HONDA,CB 200
1043/17605-022,ARO HONDA CBX 200 1.25 NSU,2.395797589813156,0,MOTOR,HONDA,CB 200
1043/17606-022,ARO HONDA CBX 200 1.50 NSU,2.391480273690033,0,MOTOR,HONDA,CB 200
1043/17607-022,ARO HONDA CBX 200 1.75 NSU,2.381949295270443,0,MOTOR,HONDA,CB 200
1043/17608-022,ARO HONDA CBX 200 2.00 NSU,2.391412778810262,0,MOTOR,HONDA,CB 200
1043/17600-022,ARO HONDA CBX 200 STD YAMASIDA,2.391452824279862,0,MOTOR,HONDA,CB 200
1046/22101-071,ARO HONDA CG125 STORM 0.25 H383621 IZUMI/IKT,13.03789360008065,0,MOTOR,HONDA,CG125
1046/22102-071,ARO HONDA CG125 STORM 0.50 H383621 IZUMI/IKT,13.03789360008065,0,MOTOR,HONDA,CG125
1046/22103-071,ARO HONDA CG125 STORM 0.75 H383621 IZUMI/IKT,13.03789360008065,0,MOTOR,HONDA,CG125
1046/22104-071,ARO HONDA CG125 STORM 1.00 H383621 IZUMI/IKT,13.03789360008065,0,MOTOR,HONDA,CG125
1046/19003-071,ARO HONDA CG125 TITAN 2000/2002 0.75 HKGAB00 JPN/TP,13.52681461008368,0,MOTOR,HONDA,CG125 / TITAN
1046/19004-071,ARO HONDA CG125 TITAN 2000/2002 1.00 HKGAB00 JPN/TP,13.52681461008368,0,MOTOR,HONDA,CG125 / TITAN
1046/19013-071,ARO HONDA CG125 TODAY 0.75 HKY0305 JPN/TP,15.8899328250983,0,MOTOR,HONDA,CG125
1043/19801-022,ARO HONDA CG125(TITAN 2000) 0.25 YAMASIDA,3.351989854575921,0,MOTOR,HONDA,CG125 / TITAN
1043/19802-022,ARO HONDA CG125(TITAN 2000) 0.50 YAMASIDA,3.351989854575921,0,MOTOR,HONDA,CG125 / TITAN
1043/19803-022,ARO HONDA CG125(TITAN 2000) 0.75 YAMASIDA,3.344025199852181,0,MOTOR,HONDA,CG125 / TITAN
1043/19804-022,ARO HONDA CG125(TITAN 2000) 1.00 YAMASIDA,3.344025199852181,0,MOTOR,HONDA,CG125 / TITAN
1043/19805-022,ARO HONDA CG125(TITAN 2000) 1.25 NSU,3.344025199852181,0,MOTOR,HONDA,CG125 / TITAN
1043/19806-022,ARO HONDA CG125(TITAN 2000) 1.50 NSU,3.344025199852181,0,MOTOR,HONDA,CG125 / TITAN
1043/19800-022,ARO HONDA CG125(TITAN 2000) STD YAMASIDA,3.351717818725205,0,MOTOR,HONDA,CG125 / TITAN
1043/18101-022,ARO HONDA DAX 70 M/NUEVO 0.25 NSU,2.675694145445137,0,MOTOR,HONDA,70
1043/18102-022,ARO HONDA DAX 70 M/NUEVO 0.50 NSU,2.675694145445137,0,MOTOR,HONDA,70
1043/18104-022,ARO HONDA DAX 70 M/NUEVO 1.00 NSU,2.675694145445137,0,MOTOR,HONDA,70
1043/18100-022,ARO HONDA DAX 70 M/NUEVO STD NSU,2.679451396560602,0,MOTOR,HONDA,70
1039/06002-020,ARO HONDA ELITE 150 050 TW.,3.242752396519584,0,MOTOR,HONDA,150
1039/06003-020,ARO HONDA ELITE 150 075  TW.,3.242752396519584,0,MOTOR,HONDA,150
1039/06004-575,ARO HONDA ELITE 150 100 YAMASIDA/KIM,0,6328.30968,MOTOR,HONDA,150
1039/07001-020,ARO HONDA ELITE 50 025 TW.,3.242849716403319,0,MOTOR,HONDA,50
1039/08000-575,ARO HONDA NC 50 CC. EXPRESS  STD YAMASIDA/KIM,0,6328.30968,MOTOR,HONDA,50
1039/08001-575,ARO HONDA NC 50 CC. EXPRESS 025 YAMASIDA/KIM,0,6328.30968,MOTOR,HONDA,50
1039/08002-575,ARO HONDA NC 50 CC. EXPRESS 050 YAMASIDA/KIM,0,6328.30968,MOTOR,HONDA,50
1039/08003-575,ARO HONDA NC 50 CC. EXPRESS 075 YAMASIDA/KIM,0,6328.30968,MOTOR,HONDA,50
1039/08004-575,ARO HONDA NC 50 CC. EXPRESS 100 YAMASIDA/KIM,0,6328.30968,MOTOR,HONDA,50
1039/08005-575,ARO HONDA NC 50 CC. EXPRESS 125 YAMASIDA/KIM,0,6328.30968,MOTOR,HONDA,50
1039/08006-575,ARO HONDA NC 50 CC. EXPRESS 150 YAMASIDA/KIM,0,6328.30968,MOTOR,HONDA,50
1039/08007-575,ARO HONDA NC 50 CC. EXPRESS 175 YAMASIDA/KIM,0,6328.30968,MOTOR,HONDA,50
1039/08008-575,ARO HONDA NC 50 CC. EXPRESS 200 YAMASIDA/KIM,0,6328.30968,MOTOR,HONDA,50
1043/19023-022,ARO HONDA NX 150 0.75 YAMASIDA,2.904068419546299,0,MOTOR,HONDA,150
1043/19024-022,ARO HONDA NX 150 1.00 YAMASIDA,2.893114331001377,0,MOTOR,HONDA,150
1043/19051-022,ARO HONDA STORM 0.25 YAMASIDA,2.567879648559723,0,MOTOR,HONDA,UNIVERSAL
1043/19052-022,ARO HONDA STORM 0.50 YAMASIDA,2.565158167108555,0,MOTOR,HONDA,50
1043/19053-022,ARO HONDA STORM 0.75 YAMASIDA,2.563695308486653,0,MOTOR,HONDA,UNIVERSAL
1043/19054-022,ARO HONDA STORM 1.00 YAMASIDA,2.563695308486653,0,MOTOR,HONDA,UNIVERSAL
1043/19055-022,ARO HONDA STORM 1.25 YAMASIDA,2.56570573064804,0,MOTOR,HONDA,UNIVERSAL
1043/19050-022,ARO HONDA STORM STD YAMASIDA,2.567868828329602,0,MOTOR,HONDA,UNIVERSAL
1043/19201-022,ARO HONDA TITAN 150 0.25 YAMASIDA,2.768891556613541,0,MOTOR,HONDA,TITAN
1043/19202-022,ARO HONDA TITAN 150 0.50 YAMASIDA,2.770920936189737,0,MOTOR,HONDA,TITAN
1043/19203-022,ARO HONDA TITAN 150 0.75 YAMASIDA,2.770920936189737,0,MOTOR,HONDA,TITAN
1043/19204-022,ARO HONDA TITAN 150 1.00 YAMASIDA,2.766270971317291,0,MOTOR,HONDA,TITAN
1043/19205-022,ARO HONDA TITAN 150 1.25 NSU,2.766270971317291,0,MOTOR,HONDA,TITAN
1043/19206-022,ARO HONDA TITAN 150 1.50 NSU,2.766270971317291,0,MOTOR,HONDA,TITAN
1043/19207-022,ARO HONDA TITAN 150 1.75 NSU,2.769556813546371,0,MOTOR,HONDA,TITAN
1043/19208-022,ARO HONDA TITAN 150 2.00 NSU,2.769556813546371,0,MOTOR,HONDA,TITAN
1043/19200-022,ARO HONDA TITAN 150 STD YAMASIDA,2.770920936189737,0,MOTOR,HONDA,TITAN
1043/19001-022,ARO HONDA TITAN 2002 0.25 YAMASIDA,2.752107344113541,0,MOTOR,HONDA,TITAN
1043/19002-022,ARO HONDA TITAN 2002 0.50 YAMASIDA,2.754053909139289,0,MOTOR,HONDA,TITAN
1043/19003-022,ARO HONDA TITAN 2002 0.75 YAMASIDA,2.743435830998611,0,MOTOR,HONDA,TITAN
1043/19004-022,ARO HONDA TITAN 2002 1.00 YAMASIDA,2.75880634447546,0,MOTOR,HONDA,TITAN
1043/19005-022,ARO HONDA TITAN 2002 1.25 YAMASIDA,2.743435830998611,0,MOTOR,HONDA,TITAN
1043/19000-022,ARO HONDA TITAN 2002 STD YAMASIDA,2.754053909139289,0,MOTOR,HONDA,TITAN
1043/19100-022,ARO HONDA TITAN 99 STD YAMASIDA,4.381718141339476,0,MOTOR,HONDA,TITAN
1043/19503-022,ARO HONDA WAVE 03 52.4MM 0.75 YAMASIDA,3.569499765708344,0,MOTOR,HONDA,WAVE
1043/19505-022,ARO HONDA WAVE 03 52.4MM 1.25 YAMASIDA,3.569462767118374,0,MOTOR,HONDA,WAVE
1043/19506-022,ARO HONDA WAVE 03 52.4MM 1.50 YAMASIDA,3.569462767118374,0,MOTOR,HONDA,WAVE
1043/19507-022,ARO HONDA WAVE 03 52.4MM 1.75 YAMASIDA,3.569499765708344,0,MOTOR,HONDA,WAVE
1043/19508-022,ARO HONDA WAVE 03 52.4MM 2.00 YAMASIDA,3.567651210585363,0,MOTOR,HONDA,WAVE
1043/19500-022,ARO HONDA WAVE 03 52.4MM STD YAMASIDA,3.567544446155549,0,MOTOR,HONDA,WAVE
1043/19551-022,ARO HONDA WAVE 110S 50.00 MM 0.25 NSU,3.569464443002701,0,MOTOR,HONDA,WAVE110
1043/19552-022,ARO HONDA WAVE 110S 50.00 MM 0.50 NSU,3.569464443002701,0,MOTOR,HONDA,WAVE110
1043/19553-022,ARO HONDA WAVE 110S 50.00 MM 0.75 NSU,3.569553586848451,0,MOTOR,HONDA,WAVE110
1043/19554-022,ARO HONDA WAVE 110S 50.00 MM 1.00 NSU,3.569553586848451,0,MOTOR,HONDA,WAVE110
1043/19550-022,ARO HONDA WAVE 110S 50.00 MM STD NSU,3.569464443002701,0,MOTOR,HONDA,WAVE110
1046/22053-071,ARO HONDA WAVE 52.40MM 0.75 HK55305 JPN/TP,15.61831004176328,0,MOTOR,HONDA,WAVE
1043/19601-022,ARO HONDA XR 125L 0.25 NSU,2.66684672400135,0,MOTOR,HONDA,XR
1043/19602-022,ARO HONDA XR 125L 0.50 NSU,2.666778614184952,0,MOTOR,HONDA,XR 50
1043/19603-022,ARO HONDA XR 125L 0.75 NSU,2.666778614184952,0,MOTOR,HONDA,XR
1043/19604-022,ARO HONDA XR 125L 1.00 NSU,2.661955072957192,0,MOTOR,HONDA,XR
1043/19600-022,ARO HONDA XR 125L STD NSU,2.66684672400135,0,MOTOR,HONDA,XR
1043/19621-022,ARO HONDA XR 200R JAPONESA 0.25 NSU,3.885220567217732,0,MOTOR,HONDA,XR
1043/19622-022,ARO HONDA XR 200R JAPONESA 0.50 NSU,3.885220567217732,0,MOTOR,HONDA,XR 50
1043/19623-022,ARO HONDA XR 200R JAPONESA 0.75 NSU,3.885220567217732,0,MOTOR,HONDA,XR
1043/19624-022,ARO HONDA XR 200R JAPONESA 1.00 NSU,3.885220567217732,0,MOTOR,HONDA,XR
1043/19620-022,ARO HONDA XR 200R JAPONESA STD NSU,3.885220567217732,0,MOTOR,HONDA,XR
1043/19851-022,ARO HONDA XR 250 TORNADO 0.25 NSU,4.743566870321933,0,MOTOR,HONDA,XR 250
1043/19852-022,ARO HONDA XR 250 TORNADO 0.50 NSU,4.743566870321933,0,MOTOR,HONDA,XR 250
1043/19853-022,ARO HONDA XR 250 TORNADO 0.75 NSU,4.743291960000001,0,MOTOR,HONDA,XR 250
1043/19854-022,ARO HONDA XR 250 TORNADO 1.00 NSU,4.743291960000001,0,MOTOR,HONDA,XR 250
1043/19850-022,ARO HONDA XR 250 TORNADO STD NSU,4.743155771586056,0,MOTOR,HONDA,XR 250
1046/19603-071,ARO HONDA XR100 0.75 H418005 JPN/TP,14.23303384675472,0,MOTOR,HONDA,XR
1043/19901-022,ARO KAWASAKI KASER 0.25 YAMASIDA,4.380231360436736,0,MOTOR,KAWASAKI,UNIVERSAL
1046/19811-071,ARO KAWASAKI NEO MAX 0.25 H53 JPN/TP,17.76413003010989,0,MOTOR,KAWASAKI,UNIVERSAL
1627/00110-128,ARO LLANTA 14 X 1.6 C/LABIO .,14.59281858921593,0,MOTOR,,UNIVERSAL
1627/00110-150,ARO LLANTA 14 X 1.6 C/LABIO CROMOFORTE,28.01137727658177,0,MOTOR,,UNIVERSAL
1627/00110-143,ARO LLANTA 14 X 1.6 C/LABIO MAHLI,14.59279039494636,0,MOTOR,,UNIVERSAL
1627/00115-128,ARO LLANTA 14 X 1.85 C/LABIO .,17.83507561980057,0,MOTOR,,UNIVERSAL
1627/00119-038,ARO LLANTA 15 X 300 S/LABIO NSU,50.90210959698149,0,MOTOR,,NS 300
1627/00120-038,ARO LLANTA 16 X 1.6 C/LABIO NSU,47.04596049970829,0,MOTOR,,UNIVERSAL
1627/00135-038,ARO LLANTA 16 X 2.75 S/LABIO NSU,62.58188820611125,0,MOTOR,,UNIVERSAL
1627/00137-038,ARO LLANTA 16 X 3.00 S/LABIO NSU,52.63949234717816,0,MOTOR,,UNIVERSAL
1627/00150-128,ARO LLANTA 17 X 1.4 C/LABIO .,15.45145367773977,0,MOTOR,,UNIVERSAL
1627/00160-143,ARO LLANTA 17 X 1.6 C/LABIO MAHLI,15.2941661303314,0,MOTOR,,UNIVERSAL
1627/00151-518,ARO LLANTA 17 X 140 C/LABIO R33,0,43832.52225000001,MOTOR,,UNIVERSAL
1627/00165-518,ARO LLANTA 17 X 185 C/LABIO R33,0,51549.516018,MOTOR,,UNIVERSAL
1627/00170-038,ARO LLANTA 17 X 2.15 S/LABIO NSU,26.56007713215981,0,MOTOR,,UNIVERSAL
1627/00180-128,ARO LLANTA 18 X 1.6 C/LABIO .,14.90744859519098,0,MOTOR,,UNIVERSAL
1627/00180-143,ARO LLANTA 18 X 1.6 C/LABIO MAHLI,14.90717982199081,0,MOTOR,,UNIVERSAL
1627/00178-518,ARO LLANTA 18 X 140 C/LABIO R33,0,46639.08760500001,MOTOR,,UNIVERSAL
1627/00200-128,ARO LLANTA 18 X 2.15 S/LABIO .,18.45287548804894,0,MOTOR,,UNIVERSAL
1627/00230-518,ARO LLANTA 19 X 140 C/LABIO R33,0,49979.89566900001,MOTOR,,UNIVERSAL
1627/00240-150,ARO LLANTA 19 X 185 C/LABIO CROMOFORTE,37.35979631929756,0,MOTOR,,UNIVERSAL
1627/00240-518,ARO LLANTA 19 X 185 C/LABIO R33,0,62286.82515,MOTOR,,UNIVERSAL
1039/01001-575,ARO MORINI 50  025 YAMASIDA/KIM,0,6328.30968,MOTOR,,50
1039/01002-575,ARO MORINI 50  050 YAMASIDA/KIM,0,6328.30968,MOTOR,,50
1039/01003-575,ARO MORINI 50  075 YAMASIDA/KIM,0,6328.30968,MOTOR,,50
1043/20301-022,ARO MOTOMEL DAKAR 200 0.25 NSU,3.51509008714551,0,MOTOR,MOTOMEL,NS 200
1043/20302-022,ARO MOTOMEL DAKAR 200 0.50 NSU,3.51509008714551,0,MOTOR,MOTOMEL,NS 200
1043/20303-022,ARO MOTOMEL DAKAR 200 0.75 NSU,3.518503697390899,0,MOTOR,MOTOMEL,NS 200
1043/20304-022,ARO MOTOMEL DAKAR 200 1.00 NSU,3.51289401852293,0,MOTOR,MOTOMEL,NS 200
1043/20300-022,ARO MOTOMEL DAKAR 200 STD NSU,3.51509008714551,0,MOTOR,MOTOMEL,NS 200
1043/20801-022,ARO MOTOMEL MOTARD 200 0.25 NSU,3.61665918322792,0,MOTOR,MOTOMEL,NS 200
1043/20802-022,ARO MOTOMEL MOTARD 200 0.50 NSU,3.61665918322792,0,MOTOR,MOTOMEL,NS 200
1043/20803-022,ARO MOTOMEL MOTARD 200 0.75 NSU,3.617861454905891,0,MOTOR,MOTOMEL,NS 200
1043/20804-022,ARO MOTOMEL MOTARD 200 1.00 NSU,3.61665918322792,0,MOTOR,MOTOMEL,NS 200
1043/20800-022,ARO MOTOMEL MOTARD 200 STD NSU,3.617861454905891,0,MOTOR,MOTOMEL,NS 200
1043/20822-022,ARO MOTOMEL SR 200R 0.50 NSU,4.880952437867061,0,MOTOR,MOTOMEL,50
1043/20823-022,ARO MOTOMEL SR 200R 0.75 NSU,4.883294648835587,0,MOTOR,MOTOMEL,UNIVERSAL
1043/20824-022,ARO MOTOMEL SR 200R 1.00 NSU,4.883294648835587,0,MOTOR,MOTOMEL,UNIVERSAL
1043/20820-022,ARO MOTOMEL SR 200R STD NSU,4.880952437867061,0,MOTOR,MOTOMEL,UNIVERSAL
1043/20831-022,ARO SCOOTER 150 CC 0.25 NSU,2.301246028275118,0,MOTOR,,NS 150
1043/20832-022,ARO SCOOTER 150 CC 0.50 NSU,2.301246028275118,0,MOTOR,,NS 150
1043/20833-022,ARO SCOOTER 150 CC 0.75 NSU,2.301246028275118,0,MOTOR,,NS 150
1043/20834-022,ARO SCOOTER 150 CC 1.00 NSU,2.301246028275118,0,MOTOR,,NS 150
1043/20830-022,ARO SCOOTER 150 CC STD NSU,2.301246028275118,0,MOTOR,,NS 150
1039/11001-022,ARO SUZUKI AX 100 025  NSU,2.275957610381985,0,MOTOR,SUZUKI,100
1039/11001-575,ARO SUZUKI AX 100 025  YAMASIDA/KIM,0,6328.30968,MOTOR,SUZUKI,100
1039/11002-022,ARO SUZUKI AX 100 050 NSU,2.28205133513546,0,MOTOR,SUZUKI,100
1039/11002-575,ARO SUZUKI AX 100 050 YAMASIDA/KIM,0,6328.30968,MOTOR,SUZUKI,100
1039/11003-022,ARO SUZUKI AX 100 075 NSU,2.274780224990272,0,MOTOR,SUZUKI,100
1039/11003-575,ARO SUZUKI AX 100 075 YAMASIDA/KIM,0,6328.30968,MOTOR,SUZUKI,100
1039/11005-022,ARO SUZUKI AX 100 1.25 NSU NSU,2.272925426006985,0,MOTOR,SUZUKI,100
1039/11006-022,ARO SUZUKI AX 100 1.50 NSU NSU,2.275957610381985,0,MOTOR,SUZUKI,100
1039/11004-022,ARO SUZUKI AX 100 100 NSU,2.275957610381985,0,MOTOR,SUZUKI,100
1039/11004-575,ARO SUZUKI AX 100 100 YAMASIDA/KIM,0,6328.30968,MOTOR,SUZUKI,100
1039/11000-022,ARO SUZUKI AX 100 STD NSU,2.28205133513546,0,MOTOR,SUZUKI,100
1039/11000-575,ARO SUZUKI AX 100 STD YAMASIDA/KIM,0,6328.30968,MOTOR,SUZUKI,100
1046/22041-071,ARO SUZUKI DR125 0.25 S014100 JPN/TP,16.62331434010284,0,MOTOR,SUZUKI,UNIVERSAL
1046/22042-071,ARO SUZUKI DR125 0.50 S014100 JPN/TP,16.62331434010284,0,MOTOR,SUZUKI,50
1046/22043-071,ARO SUZUKI DR125 0.75 S014100 JPN/TP,16.62331434010284,0,MOTOR,SUZUKI,UNIVERSAL
1046/22044-071,ARO SUZUKI DR125 1.00 S014100 JPN/TP,15.21087586676076,0,MOTOR,SUZUKI,UNIVERSAL
1046/22040-071,ARO SUZUKI DR125 STD S014100 JPN/TP,16.62331434010284,0,MOTOR,SUZUKI,UNIVERSAL
1043/20851-022,ARO SUZUKI EN125 0.25 NSU,3.775274179913521,0,MOTOR,SUZUKI,EN125
1043/20852-022,ARO SUZUKI EN125 0.50 NSU,3.77341852279373,0,MOTOR,SUZUKI,EN125
1043/20853-022,ARO SUZUKI EN125 0.75 NSU,3.775102003625284,0,MOTOR,SUZUKI,EN125
1043/20854-022,ARO SUZUKI EN125 1.00 NSU,3.775102003625284,0,MOTOR,SUZUKI,EN125
1043/20850-022,ARO SUZUKI EN125 STD NSU,3.775274179913521,0,MOTOR,SUZUKI,EN125
1046/16001-071,ARO SUZUKI FD/FX/SJ 110CC. 0.25 523F000 JPN/TP,19.0950816684515,0,MOTOR,SUZUKI,UNIVERSAL
1046/16000-071,ARO SUZUKI FD/FX/SJ 110CC. STD 523F000 JPN/TP,19.0950816684515,0,MOTOR,SUZUKI,UNIVERSAL
1039/12001-020,ARO SUZUKI FZ 50 CC. Y RB 50 CC 025 TW.,1.814959034920727,0,MOTOR,SUZUKI / YAMAHA,FZ 50
1043/21001-022,ARO YAMAHA CRYPTON 0.25 YAMASIDA,2.34080222918644,0,MOTOR,YAMAHA,CRYPTON
1043/21002-022,ARO YAMAHA CRYPTON 0.50 YAMASIDA,2.34080222918644,0,MOTOR,YAMAHA,CRYPTON
1043/21003-022,ARO YAMAHA CRYPTON 0.75 YAMASIDA,2.34080222918644,0,MOTOR,YAMAHA,CRYPTON
1043/21004-022,ARO YAMAHA CRYPTON 1.00 YAMASIDA,2.356437771937837,0,MOTOR,YAMAHA,CRYPTON
1043/21005-022,ARO YAMAHA CRYPTON 1.25 YAMASIDA,2.34080222918644,0,MOTOR,YAMAHA,CRYPTON
1043/21006-022,ARO YAMAHA CRYPTON 1.50 YAMASIDA,2.34080222918644,0,MOTOR,YAMAHA,CRYPTON
1043/21007-022,ARO YAMAHA CRYPTON 1.75 YAMASIDA,2.34080222918644,0,MOTOR,YAMAHA,CRYPTON
1043/21008-022,ARO YAMAHA CRYPTON 2.00 YAMASIDA,2.34080222918644,0,MOTOR,YAMAHA,CRYPTON
1043/21000-022,ARO YAMAHA CRYPTON STD YAMASIDA,2.356437771937837,0,MOTOR,YAMAHA,CRYPTON
1043/21301-022,ARO YAMAHA FZ16 0.25 NSU,3.291148208235598,0,MOTOR,YAMAHA,FZ16
1043/21302-022,ARO YAMAHA FZ16 0.50 NSU,3.291148208235598,0,MOTOR,YAMAHA,FZ16
1043/21303-022,ARO YAMAHA FZ16 0.75 NSU,3.291148208235598,0,MOTOR,YAMAHA,FZ16
1043/21304-022,ARO YAMAHA FZ16 1.00 NSU,3.291148208235598,0,MOTOR,YAMAHA,FZ16
1043/21305-022,ARO YAMAHA FZ16 1.25 NSU,3.287961043286133,0,MOTOR,YAMAHA,FZ16
1043/21306-022,ARO YAMAHA FZ16 1.50 NSU,3.287961043286133,0,MOTOR,YAMAHA,FZ16
1043/21300-022,ARO YAMAHA FZ16 STD NSU,3.291167073863239,0,MOTOR,YAMAHA,FZ16
1043/21101-022,ARO YAMAHA NEW CRYPTON 0.25 NSU,2.347358345344734,0,MOTOR,YAMAHA,CRYPTON
1043/21102-022,ARO YAMAHA NEW CRYPTON 0.50 NSU,2.347358345344734,0,MOTOR,YAMAHA,CRYPTON
1043/21103-022,ARO YAMAHA NEW CRYPTON 0.75 NSU,2.34080222918644,0,MOTOR,YAMAHA,CRYPTON
1043/21104-022,ARO YAMAHA NEW CRYPTON 1.00 NSU,2.34080222918644,0,MOTOR,YAMAHA,CRYPTON
1043/21100-022,ARO YAMAHA NEW CRYPTON STD NSU,2.347358345344734,0,MOTOR,YAMAHA,CRYPTON
1043/22003-022,ARO YAMAHA V80 0.75 YAMASIDA,3.145947283969124,0,MOTOR,YAMAHA,UNIVERSAL
1043/22031-022,ARO YAMAHA YBR125 0.25 YAMASIDA,3.149557501235676,0,MOTOR,YAMAHA,YBR125
1043/22031-575,ARO YAMAHA YBR125 0.25 YAMASIDA/KIM,0,10433.879973,MOTOR,YAMAHA,YBR125
1043/22032-022,ARO YAMAHA YBR125 0.50 YAMASIDA,3.149557501235676,0,MOTOR,YAMAHA,YBR125
1043/22032-575,ARO YAMAHA YBR125 0.50 YAMASIDA/KIM,0,10433.879973,MOTOR,YAMAHA,YBR125
1043/22033-022,ARO YAMAHA YBR125 0.75 YAMASIDA,3.149557501235676,0,MOTOR,YAMAHA,YBR125
1043/22033-575,ARO YAMAHA YBR125 0.75 YAMASIDA/KIM,0,10433.879973,MOTOR,YAMAHA,YBR125
1043/22034-022,ARO YAMAHA YBR125 1.00 YAMASIDA,3.149557501235676,0,MOTOR,YAMAHA,YBR125
1043/22034-575,ARO YAMAHA YBR125 1.00 YAMASIDA/KIM,0,10433.879973,MOTOR,YAMAHA,YBR125
1043/22035-022,ARO YAMAHA YBR125 1.25 YAMASIDA,3.147003054107666,0,MOTOR,YAMAHA,YBR125
1043/22036-022,ARO YAMAHA YBR125 1.50 YAMASIDA NSU,3.146138598460007,0,MOTOR,YAMAHA,YBR125
1043/22037-022,ARO YAMAHA YBR125 1.75 YAMASIDA NSU,3.147003054107666,0,MOTOR,YAMAHA,YBR125
